gateStatus,id,severity,type,ruleId,ruleName,file,line,description,match
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/crypto.js-43,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/crypto.js,43,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/crypto.js:43 Deadweight Exported Function: Exported function ""hash"" has no call sites in this file",hash
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/crypto.js-55,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/crypto.js,55,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/crypto.js:55 Deadweight Exported Function: Exported function ""uid"" has no call sites in this file",uid
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-30,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,30,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:30 Deadweight Exported Function: Exported function ""showToast"" has no call sites in this file",showToast
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-54,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,54,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:54 Deadweight Exported Function: Exported function ""requestNotificationPermission"" has no call sites in this file",requestNotificationPermission
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-92,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,92,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:92 Deadweight Exported Function: Exported function ""isNotificationsEnabled"" has no call sites in this file",isNotificationsEnabled
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-100,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,100,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:100 Deadweight Exported Function: Exported function ""setNotificationsEnabled"" has no call sites in this file",setNotificationsEnabled
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-108,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,108,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:108 Deadweight Exported Function: Exported function ""showOSNotification"" has no call sites in this file",showOSNotification
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-128,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,128,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:128 Deadweight Exported Function: Exported function ""removeToastContainer"" has no call sites in this file",removeToastContainer
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-244,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,244,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:244 Deadweight Exported Function: Exported function ""downloadFile"" has no call sites in this file",downloadFile
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-264,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,264,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:264 Deadweight Exported Function: Exported function ""downloadJson"" has no call sites in this file",downloadJson
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-383,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,383,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:383 Deadweight Exported Function: Exported function ""downloadCsv"" has no call sites in this file",downloadCsv
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-416,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,416,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:416 Deadweight Exported Function: Exported function ""hasClass"" has no call sites in this file",hasClass
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-426,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,426,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:426 Deadweight Exported Function: Exported function ""addClass"" has no call sites in this file",addClass
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-437,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,437,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:437 Deadweight Exported Function: Exported function ""removeClass"" has no call sites in this file",removeClass
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-449,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,449,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:449 Deadweight Exported Function: Exported function ""toggleClass"" has no call sites in this file",toggleClass
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-478,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,478,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:478 Deadweight Exported Function: Exported function ""focusFirst"" has no call sites in this file",focusFirst
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-592,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,592,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:592 Deadweight Exported Function: Exported function ""removeAllChildren"" has no call sites in this file",removeAllChildren
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-604,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,604,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:604 Deadweight Exported Function: Exported function ""scrollToElement"" has no call sites in this file",scrollToElement
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-620,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,620,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:620 Deadweight Exported Function: Exported function ""elementInViewport"" has no call sites in this file",elementInViewport
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-639,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,639,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:639 Deadweight Exported Function: Exported function ""observeIntersection"" has no call sites in this file",observeIntersection
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-655,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,655,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:655 Deadweight Exported Function: Exported function ""preloadImage"" has no call sites in this file",preloadImage
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-667,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,667,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:667 Deadweight Exported Function: Exported function ""copyToClipboard"" has no call sites in this file",copyToClipboard
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-700,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,700,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:700 Deadweight Exported Function: Exported function ""renderEmptyState"" has no call sites in this file",renderEmptyState
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-775,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,775,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:775 Deadweight Exported Function: Exported function ""isIdeDashboardSurface"" has no call sites in this file",isIdeDashboardSurface
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-793,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,793,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:793 Deadweight Exported Function: Exported function ""isExtensionHostedTab"" has no call sites in this file",isExtensionHostedTab
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-824,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,824,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:824 Deadweight Exported Function: Exported function ""isCrossOriginEmbeddedFrame"" has no call sites in this file",isCrossOriginEmbeddedFrame
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-831,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,831,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:831 Deadweight Exported Function: Exported function ""canUseDirectoryPicker"" has no call sites in this file",canUseDirectoryPicker
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-841,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,841,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:841 Deadweight Exported Function: Exported function ""filePickerBlockedMessage"" has no call sites in this file",filePickerBlockedMessage
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-846,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,846,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:846 Deadweight Exported Function: Exported function ""isFilePickerBlockedError"" has no call sites in this file",isFilePickerBlockedError
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-854,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,854,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:854 Deadweight Exported Function: Exported function ""isLikelyWebkitDirectoryFileCap"" has no call sites in this file",isLikelyWebkitDirectoryFileCap
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-885,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,885,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:885 Deadweight Exported Function: Exported function ""setSafeHTML"" has no call sites in this file",setSafeHTML
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-944,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,944,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:944 Deadweight Exported Function: Exported function ""getVsCodeApi"" has no call sites in this file",getVsCodeApi
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-972,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,972,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:972 Deadweight Exported Function: Exported function ""renderSkeletonCard"" has no call sites in this file",renderSkeletonCard
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-981,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,981,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:981 Deadweight Exported Function: Exported function ""renderSkeletonChips"" has no call sites in this file",renderSkeletonChips
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-990,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,990,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:990 Deadweight Exported Function: Exported function ""browserFolderCapMessage"" has no call sites in this file",browserFolderCapMessage
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-1005,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,1005,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:1005 Deadweight Exported Function: Exported function ""isIncompleteFolderDrop"" has no call sites in this file",isIncompleteFolderDrop
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-1016,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,1016,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:1016 Deadweight Exported Function: Exported function ""incompleteFolderDropMessage"" has no call sites in this file",incompleteFolderDropMessage
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-1026,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,1026,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:1026 Deadweight Exported Function: Exported function ""browserLocalScanCapMessage"" has no call sites in this file",browserLocalScanCapMessage
WARNING,SB-QUAL-006-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js-908,medium,Excessive Nested Try/Catch,SB-QUAL-006,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js,908,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/dom.js:908 Excessive Nested Try/Catch: Try/catch nested 3 levels deep — redundant error handling structure, likely LLM-generated boilerplate",depth=3
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/download.js-192,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/download.js,192,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/download.js:192 Deadweight Exported Function: Exported function ""downloadJson"" has no call sites in this file",downloadJson
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/download.js-214,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/download.js,214,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/download.js:214 Deadweight Exported Function: Exported function ""downloadText"" has no call sites in this file",downloadText
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/event.js-8,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/event.js,8,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/event.js:8 Deadweight Exported Function: Exported function ""createEventBus"" has no call sites in this file",createEventBus
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/event.js-49,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/event.js,49,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/event.js:49 Deadweight Exported Function: Exported function ""createBroadcastChannel"" has no call sites in this file",createBroadcastChannel
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/fetch.js-12,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/fetch.js,12,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/fetch.js:12 Deadweight Exported Function: Exported function ""fetchWithTimeout"" has no call sites in this file",fetchWithTimeout
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-8,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,8,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:8 Deadweight Exported Function: Exported function ""formatDate"" has no call sites in this file",formatDate
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-32,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,32,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:32 Deadweight Exported Function: Exported function ""relativeTime"" has no call sites in this file",relativeTime
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-91,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,91,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:91 Deadweight Exported Function: Exported function ""formatAiSummarySkipMessage"" has no call sites in this file",formatAiSummarySkipMessage
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-114,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,114,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:114 Deadweight Exported Function: Exported function ""sanitizePrivacyData"" has no call sites in this file",sanitizePrivacyData
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-223,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,223,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:223 Deadweight Exported Function: Exported function ""isRedactedPathDisplay"" has no call sites in this file",isRedactedPathDisplay
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-235,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,235,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:235 Deadweight Exported Function: Exported function ""formatPathInputValue"" has no call sites in this file",formatPathInputValue
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-245,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,245,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:245 Deadweight Exported Function: Exported function ""formatScanPathForDisplay"" has no call sites in this file",formatScanPathForDisplay
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js-267,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js,267,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/format.js:267 Deadweight Exported Function: Exported function ""formatPathLabel"" has no call sites in this file",formatPathLabel
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-10,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,10,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:10 Deadweight Exported Function: Exported function ""assertNever"" has no call sites in this file",assertNever
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-28,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,28,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:28 Deadweight Exported Function: Exported function ""seq"" has no call sites in this file",seq
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-37,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,37,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:37 Deadweight Exported Function: Exported function ""tryFn"" has no call sites in this file",tryFn
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-51,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,51,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:51 Deadweight Exported Function: Exported function ""noop"" has no call sites in this file",noop
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-57,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,57,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:57 Deadweight Exported Function: Exported function ""flow"" has no call sites in this file",flow
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-65,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,65,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:65 Deadweight Exported Function: Exported function ""negate"" has no call sites in this file",negate
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-77,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,77,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:77 Deadweight Exported Function: Exported function ""compose"" has no call sites in this file",compose
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-86,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,86,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:86 Deadweight Exported Function: Exported function ""pipe"" has no call sites in this file",pipe
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-97,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,97,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:97 Deadweight Exported Function: Exported function ""zipWith"" has no call sites in this file",zipWith
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-119,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,119,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:119 Deadweight Exported Function: Exported function ""curry"" has no call sites in this file",curry
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-137,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,137,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:137 Deadweight Exported Function: Exported function ""partial"" has no call sites in this file",partial
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js-150,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js,150,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/function.js:150 Deadweight Exported Function: Exported function ""tap"" has no call sites in this file",tap
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/ideDeepLink.js-138,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/ideDeepLink.js,138,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/ideDeepLink.js:138 Deadweight Exported Function: Exported function ""renderIdeFileLink"" has no call sites in this file",renderIdeFileLink
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/ideDeepLink.js-169,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/ideDeepLink.js,169,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/ideDeepLink.js:169 Deadweight Exported Function: Exported function ""resolveProjectRootFromApp"" has no call sites in this file",resolveProjectRootFromApp
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/notify.js-50,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/notify.js,50,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/notify.js:50 Deadweight Exported Function: Exported function ""notifyDownloadComplete"" has no call sites in this file",notifyDownloadComplete
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/notify.js-73,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/notify.js,73,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/notify.js:73 Deadweight Exported Function: Exported function ""notifyAuthState"" has no call sites in this file",notifyAuthState
WARNING,SB-QUAL-003-ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/number.js-6,low,Deadweight Exported Function,SB-QUAL-003,,ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/number.js,6,"ai-platform/web/simplebeacon-dashboard/js-es2018/utils-lib/number.js:6 Deadweight Exported Function: Exported function ""formatNumber"" has no call sites in this file",formatNumber
